Date,Adj Close
2016-04-04,56.84877
2016-04-05,56.650616
2016-04-06,57.396019
2016-04-07,57.716827
2016-04-08,57.59417
2016-04-11,57.462074
2016-04-12,56.141106
2016-04-13,56.811024
2016-04-14,56.735542
2016-04-15,57.094086
2016-04-18,57.452637
2016-04-19,57.462074
2016-04-20,57.462074
2016-04-21,57.216747
2016-04-22,54.423855
2016-04-25,54.508766
2016-04-26,54.46159
2016-04-27,53.687881
2016-04-28,53.23497
2016-04-29,53.055706
2016-05-02,54.121914
2016-05-03,53.260284
2016-05-04,53.392834
2016-05-05,53.260284
2016-05-06,53.317093
2016-05-09,53.629555
2016-05-10,54.43438
2016-05-11,53.241348
2016-05-12,53.307621
2016-05-13,52.853138
2016-05-16,52.578545
2016-05-17,51.9631
2016-05-18,51.887348
2016-05-19,51.650642
2016-05-20,51.716915
2016-05-23,51.697971
2016-05-24,52.493328
2016-05-25,52.21875
2016-05-26,52.351307
2016-05-27,52.21875
2016-05-31,51.972569
2016-06-01,51.906292
2016-06-02,51.716915
2016-06-03,51.707451
2016-06-06,52.635353
2016-06-07,52.360775
2016-06-08,52.285027
2016-06-09,52.625889
2016-06-10,51.953632
2016-06-13,52.114594
2016-06-14,52.616421
2016-06-15,52.408115
2016-06-16,52.578545
2016-06-17,52.370243
2016-06-20,52.436512
2016-06-21,52.843678
2016-06-22,52.654297
2016-06-23,53.14666
2016-06-24,51.773727
2016-06-27,50.836338
2016-06-28,51.934692
2016-06-29,53.724236
2016-06-30,54.084038
2016-07-01,53.960949
2016-07-05,53.752644
2016-07-06,53.733704
2016-07-07,53.885201
2016-07-08,53.506454
2016-07-11,53.326557
2016-07-12,54.424904
2016-07-13,53.478054
2016-07-14,54.52906
2016-07-15,54.358624
2016-07-18,53.894669
2016-07-19,53.743168
2016-07-20,54.481716
2016-07-21,54.538525
2016-07-22,54.822582
2016-07-25,54.869923
2016-07-26,55.210793
2016-07-27,54.775238
2016-07-28,55.116108
2016-07-29,54.9646
2016-08-01,54.566933
2016-08-02,53.901825
2016-08-03,53.151211
2016-08-04,52.657131
2016-08-05,53.113213
2016-08-08,52.600136
2016-08-09,52.448109
2016-08-10,52.847172
2016-08-11,52.704647
2016-08-12,52.704647
2016-08-15,52.495613
2016-08-16,52.609631
2016-08-17,53.018196
2016-08-18,52.761654
2016-08-19,52.201065
2016-08-22,53.065697
2016-08-23,53.58828
2016-08-24,54.243885
2016-08-25,54.433918
2016-08-26,54.433918
2016-08-29,53.96833
2016-08-30,53.58828
2016-08-31,53.426758
2016-09-01,53.502766
2016-09-02,53.379257
2016-09-06,53.227222
2016-09-07,53.512264
2016-09-08,52.543125
2016-09-09,51.640484
2016-09-12,51.982533
2016-09-13,51.288933
2016-09-14,51.21291
2016-09-15,51.412445
2016-09-16,51.060898
2016-09-19,50.367279
2016-09-20,50.642826
2016-09-21,51.288933
2016-09-22,51.678478
2016-09-23,51.716496
2016-09-26,51.34594
2016-09-27,51.488457
2016-09-28,51.288933
2016-09-29,50.785347
2016-09-30,51.440952
2016-10-03,51.155903
2016-10-04,50.861359
2016-10-05,50.690334
2016-10-06,50.490803
2016-10-07,50.794853
2016-10-10,50.642826
2016-10-11,50.281769
2016-10-12,50.509804
2016-10-13,50.31028
2016-10-14,50.433792
2016-10-17,50.129745
2016-10-18,49.987225
2016-10-19,50.500309
2016-10-20,50.918369
2016-10-21,50.956375
2016-10-24,51.478951
2016-10-25,50.994381
2016-10-26,50.956375
2016-10-27,50.918369
2016-10-28,50.861359
2016-10-31,50.424294
2016-11-01,49.882713
2016-11-02,50.338776
2016-11-03,49.189098
2016-11-04,50.120247
2016-11-07,51.773499
2016-11-08,51.897018
2016-11-09,51.859016
2016-11-10,50.899372
2016-11-11,51.241413
2016-11-14,51.51696
2016-11-15,52.10878
2016-11-16,52.920143
2016-11-17,53.311508
2016-11-18,53.235149
2016-11-21,53.550144
2016-11-22,54.523792
2016-11-23,54.972424
2016-11-25,54.819695
2016-11-28,54.972424
2016-11-29,55.526066
2016-11-30,55.335155
2016-12-01,55.850605
2016-12-02,54.609699
2016-12-05,54.886509
2016-12-06,54.829243
2016-12-07,56.089245
2016-12-08,55.984253
2016-12-09,56.079697
2016-12-12,56.098789
2016-12-13,56.614246
2016-12-14,56.079697
2016-12-15,55.086971
2016-12-16,55.039246
2016-12-19,55.029697
2016-12-20,55.077427
2016-12-21,54.829243
2016-12-22,54.514244
2016-12-23,54.418789
2016-12-27,54.275608
2016-12-28,53.788784
2016-12-29,53.760151
2016-12-30,52.996506
2017-01-03,52.834232
2017-01-04,53.445148
2017-01-05,53.893784
2017-01-06,54.533337
2017-01-09,55.554703
2017-01-10,55.249241
2017-01-11,55.45924
2017-01-12,55.392422
2017-01-13,55.2206
2017-01-17,55.363789
2017-01-18,55.793331
2017-01-19,55.258789
2017-01-20,55.039246
2017-01-23,55.134697
2017-01-24,55.783791
2017-01-25,56.031975
2017-01-26,55.802879
2017-01-27,53.569233
2017-01-30,53.359241
2017-01-31,52.710144
2017-02-01,51.45015
2017-02-02,51.421501
2017-02-03,52.557419
2017-02-06,53.19696
2017-02-07,52.966846
2017-02-08,52.947662
2017-02-09,53.513386
2017-02-10,53.906513
2017-02-13,53.801037
2017-02-14,54.251701
2017-02-15,54.52018
2017-02-16,54.395527
2017-02-17,54.990017
2017-02-21,55.172195
2017-02-22,55.200962
2017-02-23,55.268078
2017-02-24,55.114666
2017-02-27,54.443474
2017-02-28,54.529758
2017-03-01,54.788658
2017-03-02,54.769482
2017-03-03,54.750298
2017-03-06,54.347591
2017-03-07,53.887333
2017-03-08,53.44627
2017-03-09,52.9189
2017-03-10,52.286057
2017-03-13,52.381943
2017-03-14,52.036755
2017-03-15,52.29565
2017-03-16,52.544949
2017-03-17,53.484615
2017-03-20,53.513386
2017-03-21,53.254494
2017-03-22,53.590096
2017-03-23,53.551739
2017-03-24,54.47224
2017-03-27,54.874947
2017-03-28,54.990017
2017-03-29,55.172195
2017-03-30,55.766682
2017-03-31,55.987217
2017-04-03,56.03516
2017-04-04,55.920094
2017-04-05,55.824211
2017-04-06,55.536549
2017-04-07,55.632446
2017-04-10,55.565327
2017-04-11,55.498203
2017-04-12,55.210552
2017-04-13,55.143425
2017-04-17,55.689976
2017-04-18,55.94886
2017-04-19,56.61047
2017-04-20,57.60767
2017-04-21,58.115864
2017-04-24,58.595284
2017-04-25,58.451458
2017-04-26,59.026772
2017-04-27,58.77747
2017-04-28,57.588493
2017-05-01,57.703564
2017-05-02,58.010384
2017-05-03,58.096687
2017-05-04,58.326805
2017-05-05,58.441875
2017-05-08,58.432281
2017-05-09,58.711498
2017-05-10,58.403397
2017-05-11,58.027912
2017-05-12,57.700558
2017-05-15,58.201214
2017-05-16,57.748695
2017-05-17,57.507999
2017-05-18,57.59465
2017-05-19,59.077362
2017-05-22,58.952194
2017-05-23,58.875172
2017-05-24,59.587639
2017-05-25,60.560066
2017-05-26,60.945183
2017-05-30,60.90667
2017-05-31,61.243656
2017-06-01,61.378445
2017-06-02,62.167942
2017-06-05,61.879101
2017-06-06,61.773197
2017-06-07,61.137749
2017-06-08,59.924618
2017-06-09,59.876476
2017-06-12,59.009964
2017-06-13,58.653725
2017-06-14,58.027912
2017-06-15,57.854607
2017-06-16,57.902744
2017-06-19,58.634472
2017-06-20,57.63316
2017-06-21,57.729435
2017-06-22,57.296177
2017-06-23,57.585018
2017-06-26,57.421345
2017-06-27,56.76664
2017-06-28,56.978462
2017-06-29,56.188961
2017-06-30,56.140823
2017-07-03,56.08305
2017-07-05,55.78458
2017-07-06,55.45723
2017-07-07,55.880867
2017-07-10,55.659424
2017-07-11,55.746071
2017-07-12,56.362259
2017-07-13,56.208221
2017-07-14,56.574081
2017-07-17,56.160084
2017-07-18,56.04454
2017-07-19,55.948265
2017-07-20,55.871243
2017-07-21,55.823101
2017-07-24,55.86161
2017-07-25,56.371891
2017-07-26,55.78458
2017-07-27,57.286552
2017-07-28,51.991158
2017-07-31,51.971901
2017-08-01,52.694004
2017-08-02,53.367958
2017-08-03,53.608658
2017-08-04,53.37759
2017-08-07,53.56052
2017-08-08,52.728771
2017-08-09,51.974396
2017-08-10,51.326412
2017-08-11,51.4328
2017-08-14,51.471489
2017-08-15,51.40379
2017-08-16,51.742283
2017-08-17,51.297398
2017-08-18,50.968571
2017-08-21,51.40379
2017-08-22,52.661076
2017-08-23,52.30323
2017-08-24,52.167828
2017-08-25,52.574028
2017-08-28,52.612717
2017-08-29,52.322567
2017-08-30,52.728771
2017-08-31,53.057598
2017-09-01,53.125305
2017-09-05,53.318737
2017-09-06,52.525677
2017-09-07,51.713268
2017-09-08,51.732616
2017-09-11,52.245201
2017-09-12,51.780972
2017-09-13,52.506329
2017-09-14,52.738441
2017-09-15,52.87384
2017-09-18,52.893188
2017-09-19,52.825485
2017-09-20,53.338078
2017-09-21,53.202675
2017-09-22,53.280052
2017-09-25,53.144646
2017-09-26,53.318737
2017-09-27,53.183334
2017-09-28,52.709431
2017-09-29,51.945385
2017-10-02,52.042103
2017-10-03,52.216187
2017-10-04,52.158157
2017-10-05,52.806141
2017-10-06,53.357422
2017-10-09,53.212345
2017-10-10,53.599201
2017-10-11,53.81197
2017-10-12,54.131134
2017-10-13,53.889347
2017-10-16,53.105961
2017-10-17,52.719101
2017-10-18,53.396099
2017-10-19,53.579865
2017-10-20,52.77713
2017-10-23,52.486988
2017-10-24,52.496651
2017-10-25,52.3806
2017-10-26,53.105961
2017-10-27,53.076946
2017-10-30,53.357422
2017-10-31,53.038258
2017-11-01,53.318737
2017-11-02,53.067268
2017-11-03,54.189159
2017-11-06,54.711422
2017-11-07,55.340069
2017-11-08,56.007393
2017-11-09,55.475468
2017-11-10,55.165977
2017-11-13,54.779125
2017-11-14,55.059597
2017-11-15,55.127651
2017-11-16,55.652679
2017-11-17,55.351276
2017-11-20,55.234604
2017-11-21,55.672123
2017-11-22,55.55545
2017-11-24,55.22488
2017-11-27,54.359562
2017-11-28,55.08876
2017-11-29,55.915188
2017-11-30,56.216591
2017-12-01,55.730465
2017-12-04,57.130527
2017-12-05,57.694443
2017-12-06,57.636105
2017-12-07,57.499992
2017-12-08,56.984684
2017-12-11,57.431931
2017-12-12,57.626385
2017-12-13,57.840282
2017-12-14,58.044456
2017-12-15,56.673565
2017-12-18,56.420769
2017-12-19,56.401325
2017-12-20,56.129089
2017-12-21,55.983253
2017-12-22,55.711014
2017-12-26,55.55545
2017-12-27,55.681847
2017-12-28,56.206871
2017-12-29,55.83741
2018-01-02,56.031864
2018-01-03,57.081913
2018-01-04,57.295811
2018-01-05,57.956955
2018-01-08,57.665272
2018-01-09,57.538883
2018-01-10,58.161137
2018-01-11,58.336143
2018-01-12,58.725052
2018-01-16,58.880611
2018-01-17,58.977837
2018-01-18,59.395912
2018-01-19,59.561199
2018-01-22,59.707039
2018-01-23,59.979275
2018-01-24,59.143124
2018-01-25,58.870888
2018-01-26,56.381886
2018-01-29,55.438778
2018-01-30,55.604061
2018-01-31,55.234604
2018-02-01,54.447063
2018-02-02,54.223442
2018-02-05,53.173393
2018-02-06,54.067879
2018-02-07,53.236965
2018-02-08,52.562462
2018-02-09,53.354275
2018-02-12,54.136311
2018-02-13,54.419792
2018-02-14,54.732609
2018-02-15,55.309361
2018-02-16,55.211605
2018-02-20,54.713055
2018-02-21,54.840137
2018-02-22,54.155861
2018-02-23,54.879238
2018-02-26,55.886105
2018-02-27,55.299583
2018-02-28,55.817677
2018-03-01,54.908566
2018-03-02,55.651501
2018-03-05,55.710152
2018-03-06,55.749249
2018-03-07,55.749249
2018-03-08,56.179371
2018-03-09,57.147141
2018-03-12,58.066029
2018-03-13,57.723888
2018-03-14,57.508835
2018-03-15,58.036701
2018-03-16,57.675011
2018-03-19,56.99073
2018-03-20,57.342648
2018-03-21,57.156918
2018-03-22,56.472633
2018-03-23,55.045422
2018-03-26,56.501957
2018-03-27,56.169594
2018-03-28,56.599716
2018-03-29,56.589935
2018-04-02,54.976997
2018-04-03,56.697468
2018-04-04,57.508835
2018-04-05,57.811867
2018-04-06,57.029831
2018-04-09,57.381748
2018-04-10,58.075806
2018-04-11,58.085575
2018-04-12,58.095356
2018-04-13,57.909618
2018-04-16,58.095356
2018-04-17,58.486374
2018-04-18,58.163784
2018-04-19,57.890068
2018-04-20,56.697468
2018-04-23,56.853874
2018-04-24,56.511738
2018-04-25,56.413982
2018-04-26,58.046478
2018-04-27,57.049385
2018-04-30,56.277122
2018-05-01,56.824551
2018-05-02,55.426662
2018-05-03,54.869465
2018-05-04,56.384659
2018-05-07,56.159821
2018-05-08,56.374878
2018-05-09,56.050602
2018-05-10,56.650024
2018-05-11,56.276615
2018-05-14,56.139042
2018-05-15,55.657543
2018-05-16,56.158695
2018-05-17,56.207829
2018-05-18,56.168522
2018-05-21,56.345402
2018-05-22,55.971992
2018-05-23,56.492798
2018-05-24,56.679504
2018-05-25,56.915337
2018-05-29,56.237309
2018-05-30,56.482967
2018-05-31,55.687016
2018-06-01,55.922859
2018-06-04,56.080082
2018-06-05,54.714191
2018-06-06,56.178345
2018-06-07,56.148869
2018-06-08,55.618237
2018-06-11,55.500317
2018-06-12,55.500317
2018-06-13,55.235001
2018-06-14,56.030949
2018-06-15,56.119389
2018-06-18,56.227482
2018-06-19,56.433838
2018-06-20,51.314213
2018-06-21,49.741962
2018-06-22,50.351208
2018-06-25,49.781269
2018-06-26,49.50613
2018-06-27,48.975491
2018-06-28,47.698044
2018-06-29,48.002663
2018-07-02,48.209023
2018-07-03,47.924053
2018-07-05,47.766827
2018-07-06,48.130409
2018-07-09,49.034454
2018-07-10,49.545429
2018-07-11,49.270287
2018-07-12,49.37838
2018-07-13,50.724617
2018-07-16,50.056412
2018-07-17,50.390514
2018-07-18,50.262768
2018-07-19,50.449474
2018-07-20,50.026932
2018-07-23,50.302074
2018-07-24,50.282417
2018-07-25,50.724617
2018-07-26,50.557568
2018-07-27,51.245426
2018-07-30,50.99976
2018-07-31,51.481258
2018-08-01,51.02924
2018-08-02,50.783577
2018-08-03,51.324036
2018-08-06,51.166813
2018-08-07,51.166813
2018-08-08,51.008492
2018-08-09,51.374603
2018-08-10,50.96891
2018-08-13,51.265762
2018-08-14,52.037567
2018-08-15,52.195889
2018-08-16,52.482841
2018-08-17,52.997379
2018-08-20,53.353596
2018-08-21,53.432755
2018-08-22,52.265152
2018-08-23,52.106831
2018-08-24,52.195889
2018-08-27,52.413578
2018-08-28,52.492737
2018-08-29,52.690636
2018-08-30,52.54221
2018-08-31,52.888535
2018-09-04,52.967693
2018-09-05,53.224964
2018-09-06,53.640549
2018-09-07,54.283722
2018-09-10,54.392567
2018-09-11,54.540989
2018-09-12,54.392567
2018-09-13,54.313408
2018-09-14,54.174877
2018-09-17,53.996769
2018-09-18,54.491516
2018-09-19,54.847736
2018-09-20,55.837231
2018-09-21,56.846516
2018-09-24,56.094498
2018-09-25,56.302296
2018-09-26,56.668407
2018-09-27,56.737671
2018-09-28,56.242924
2018-10-01,54.996162
2018-10-02,55.006054
2018-10-03,54.887318
2018-10-04,55.302902
2018-10-05,55.174267
2018-10-08,55.946075
2018-10-09,57.103783
2018-10-10,55.421638
2018-10-11,54.283722
2018-10-12,55.857021
2018-10-15,56.15387
2018-10-16,57.202736
2018-10-17,58.479179
2018-10-18,58.024014
2018-10-19,58.043804
2018-10-22,58.281284
2018-10-23,58.19223
2018-10-24,57.450108
2018-10-25,58.340652
2018-10-26,57.460003
2018-10-29,57.756851
2018-10-30,57.974541
2018-10-31,57.657902
2018-11-01,58.014122
2018-11-02,63.644348
2018-11-05,63.80267
2018-11-06,65.316597
2018-11-07,67.444016
2018-11-08,67.998131
2018-11-09,67.879387
2018-11-12,67.19664
2018-11-13,66.701889
2018-11-14,66.69194
2018-11-15,67.268936
2018-11-16,67.806129
2018-11-19,67.557426
2018-11-20,66.831215
2018-11-21,66.42334
2018-11-23,65.358894
2018-11-26,65.348953
2018-11-27,65.736931
2018-11-28,66.473083
2018-11-29,66.532768
2018-11-30,66.373604
2018-12-03,67.149551
2018-12-04,66.30397
2018-12-06,66.204491
2018-12-07,65.130096
2018-12-10,65.149986
2018-12-11,65.577751
2018-12-12,65.786667
2018-12-13,66.562622
2018-12-14,65.000763
2018-12-17,64.135284
2018-12-18,64.582947
2018-12-19,63.727409
2018-12-20,61.827332
2018-12-21,61.071274
2018-12-24,60.245586
2018-12-26,62.752502
2018-12-27,62.87188
2018-12-28,63.06089
2018-12-31,64.065651
2019-01-02,63.986061
2019-01-03,61.210548
2019-01-04,63.239956
2019-01-07,63.239956
2019-01-08,63.289696
2019-01-09,63.548347
2019-01-10,63.856739
2019-01-11,63.399124
2019-01-14,63.040993
2019-01-15,63.747311
2019-01-16,63.438919
2019-01-17,63.94627
2019-01-18,64.36409
2019-01-22,65.050507
2019-01-23,66.085106
2019-01-24,64.403877
2019-01-25,66.741676
2019-01-28,66.552673
2019-01-29,66.69194
2019-01-30,67.796181
2019-01-31,67.786232
2019-02-01,67.756386
2019-02-04,67.229141
2019-02-05,68.979996
2019-02-06,68.849998
2019-02-07,69.139999
2019-02-08,69.75
2019-02-11,69.989998
2019-02-12,69.75
2019-02-13,70.510002
2019-02-14,70.839996
2019-02-15,70.709999
2019-02-19,70.199997
2019-02-20,70.389999
2019-02-21,70.699997
2019-02-22,71.300003
2019-02-25,71.050003
2019-02-26,71.139999
2019-02-27,70.150002
2019-02-28,70.260002
2019-03-01,70.849998
2019-03-04,70.949997
2019-03-05,71.580002
2019-03-06,71.269997
2019-03-07,70.610001
2019-03-08,69.360001
2019-03-11,69.68
2019-03-12,70.050003
2019-03-13,70.099998
2019-03-14,70.739998
2019-03-15,70.669998
2019-03-18,70.839996
2019-03-19,71.379997
2019-03-20,71.629997
2019-03-21,72.260002
2019-03-22,71.959999
2019-03-25,72.300003
2019-03-26,72.959999
2019-03-27,72.739998
2019-03-28,73.959999
2019-03-29,74.339996
2019-04-01,73.959999
2019-04-02,74.269997
2019-04-03,74.330002
